reference_id,frame_index,timestamp_seconds,image_path,telemetry_block_index,drone_lat,drone_lon,rel_alt_m,abs_alt_m,manual_height_above_takeoff_m,manual_camera_angle_deg,local_x_m,local_y_m,feature_type,feature_path,feature_status
227bcd27-f04f-4986-bd94-5794dda26bcc,420,14.0,frames/frame_000420.jpg,420,32.103134,35.209341,49.9,759.942,50.0,45.0,-32.5908484588708,72.49917182854695,orb,features/frame_000420_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,450,15.0,frames/frame_000450.jpg,450,32.103224,35.209344,49.9,759.942,50.0,45.0,-32.30826884800023,82.5067262221477,orb,features/frame_000450_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,480,16.0,frames/frame_000480.jpg,480,32.103306,35.209366,49.8,759.842,50.0,45.0,-30.23601836783649,91.62472022587336,orb,features/frame_000480_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,509,17.0,frames/frame_000509.jpg,510,32.103383,35.209402,49.8,759.842,50.0,45.0,-26.845063037389593,100.18673898454442,orb,features/frame_000509_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,539,18.0,frames/frame_000539.jpg,540,32.103462,35.209446,49.8,759.842,50.0,45.0,-22.70056207706212,108.97114784107929,orb,features/frame_000539_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,569,19.0,frames/frame_000569.jpg,570,32.103545,35.209496,49.8,759.842,50.0,45.0,-17.990901894993492,118.20033689255172,orb,features/frame_000569_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,599,20.0,frames/frame_000599.jpg,600,32.103629,35.209554,49.8,759.842,50.0,45.0,-12.527696084382857,127.54072099335112,orb,features/frame_000599_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,629,21.0,frames/frame_000629.jpg,630,32.103707,35.209621,49.8,759.842,50.0,45.0,-6.216751440491213,136.21393480134913,orb,features/frame_000629_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,659,22.0,frames/frame_000659.jpg,660,32.103773,35.209698,49.8,759.842,50.0,45.0,1.0361252400818688,143.5528080229543,orb,features/frame_000659_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,689,23.0,frames/frame_000689.jpg,690,32.103826,35.209784,49.8,759.842,50.0,45.0,9.136740752597392,149.44614561041988,orb,features/frame_000689_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,719,24.0,frames/frame_000719.jpg,720,32.103873,35.209877,49.8,759.842,50.0,45.0,17.896708690923777,154.67231290508406,orb,features/frame_000719_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,749,25.0,frames/frame_000749.jpg,750,32.103923,35.209975,49.8,759.842,50.0,45.0,27.127642647590886,160.23206534614894,orb,features/frame_000749_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,779,26.0,frames/frame_000779.jpg,780,32.103977,35.210076,49.8,759.842,50.0,45.0,36.64115621512857,166.23659798215138,orb,features/frame_000779_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,809,27.0,frames/frame_000809.jpg,810,32.10403,35.210179,49.8,759.842,50.0,45.0,46.343056189467106,172.12993556961695,orb,features/frame_000809_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,839,28.0,frames/frame_000839.jpg,840,32.104083,35.210283,49.9,759.942,50.0,45.0,56.139149367875355,178.0232731570825,orb,features/frame_000839_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,869,29.0,frames/frame_000869.jpg,870,32.104139,35.21039,49.9,759.942,50.0,45.0,66.2178221571542,184.25019589094876,orb,features/frame_000869_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,899,30.0,frames/frame_000899.jpg,900,32.104193,35.210499,49.8,759.842,50.0,45.0,76.48488135390316,190.2547285269512,orb,features/frame_000899_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,929,31.0,frames/frame_000929.jpg,930,32.104249,35.210607,49.8,759.842,50.0,45.0,86.65774734725171,196.48165126081744,orb,features/frame_000929_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,959,32.0,frames/frame_000959.jpg,960,32.104304,35.210715,49.8,759.842,50.0,45.0,96.83061333993099,202.59737894535678,orb,features/frame_000959_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,989,33.0,frames/frame_000989.jpg,990,32.104358,35.210824,49.8,759.842,50.0,45.0,107.09767253667994,208.6019115813592,orb,features/frame_000989_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1019,34.0,frames/frame_001019.jpg,1020,32.104412,35.210933,49.8,759.842,50.0,45.0,117.36473173275964,214.60644421815172,orb,features/frame_001019_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1049,35.0,frames/frame_001049.jpg,1049,32.104467,35.211043,49.8,759.842,50.0,45.0,127.72598413290906,220.72217190269103,orb,features/frame_001049_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1079,36.0,frames/frame_001079.jpg,1079,32.104522,35.211153,49.8,759.842,50.0,45.0,138.08723653372775,226.83789958802043,orb,features/frame_001079_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1109,37.0,frames/frame_001109.jpg,1109,32.10458,35.211256,49.8,759.842,50.0,45.0,147.78913650806626,233.2872124189604,orb,features/frame_001109_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1139,38.0,frames/frame_001139.jpg,1139,32.104646,35.211335,49.8,759.842,50.0,45.0,155.23039959544022,240.62608564135567,orb,features/frame_001139_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1169,39.0,frames/frame_001169.jpg,1169,32.104717,35.211398,49.8,759.842,50.0,45.0,161.16457142506084,248.52093410722534,orb,features/frame_001169_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1199,40.0,frames/frame_001199.jpg,1199,32.10479,35.211422,49.8,759.842,50.0,45.0,163.42520831202546,256.63817267095885,orb,features/frame_001199_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1229,41.0,frames/frame_001229.jpg,1229,32.104866,35.211437,49.8,759.842,50.0,45.0,164.83810636637833,265.088996381093,orb,features/frame_001229_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1259,42.0,frames/frame_001259.jpg,1259,32.104951,35.211453,49.8,759.842,50.0,45.0,166.34519762480093,274.5405755304293,orb,features/frame_001259_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1289,43.0,frames/frame_001289.jpg,1289,32.105041,35.21147,49.8,759.842,50.0,45.0,167.94648208662392,284.54812992403004,orb,features/frame_001289_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1319,44.0,frames/frame_001319.jpg,1319,32.105137,35.211487,49.8,759.842,50.0,45.0,169.547766548447,295.2228546104322,orb,features/frame_001319_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1349,45.0,frames/frame_001349.jpg,1349,32.105232,35.211502,49.8,759.842,50.0,45.0,170.9606646034691,305.78638424829745,orb,features/frame_001349_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1379,46.0,frames/frame_001379.jpg,1379,32.105314,35.211495,49.8,759.842,50.0,45.0,170.30131217765828,314.904378251233,orb,features/frame_001379_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1409,47.0,frames/frame_001409.jpg,1409,32.105378,35.211463,49.8,759.842,50.0,45.0,167.28712966148234,322.02086137576447,orb,features/frame_001409_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1439,48.0,frames/frame_001439.jpg,1439,32.105417,35.211408,49.8,759.842,50.0,45.0,162.106503461073,326.35746827976345,orb,features/frame_001439_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1469,49.0,frames/frame_001469.jpg,1469,32.105433,35.211342,49.9,759.942,50.0,45.0,155.88975202125107,328.1365890603038,orb,features/frame_001469_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1499,50.0,frames/frame_001499.jpg,1499,32.105427,35.211278,49.8,759.842,50.0,45.0,149.86138698823,327.46941876750236,orb,features/frame_001499_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1528,51.0,frames/frame_001528.jpg,1529,32.105413,35.211208,49.7,759.742,50.0,45.0,143.26786273346778,325.91268808403584,orb,features/frame_001528_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1558,52.0,frames/frame_001558.jpg,1559,32.105396,35.211122,49.7,759.742,50.0,45.0,135.16724722095225,324.0223722541686,orb,features/frame_001558_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1588,53.0,frames/frame_001588.jpg,1589,32.105376,35.211026,49.8,759.842,50.0,45.0,126.12469967108603,321.7984712779006,orb,features/frame_001588_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1618,54.0,frames/frame_001618.jpg,1619,32.105346,35.210932,49.7,759.742,50.0,45.0,117.2705385293592,318.4626198131037,orb,features/frame_001618_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1648,55.0,frames/frame_001648.jpg,1649,32.105307,35.210845,49.7,759.742,50.0,45.0,109.07572981277397,314.12601290989477,orb,features/frame_001648_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1678,56.0,frames/frame_001678.jpg,1679,32.105266,35.210753,49.7,759.742,50.0,45.0,100.40995507784801,309.567015908032,orb,features/frame_001678_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1708,57.0,frames/frame_001708.jpg,1709,32.105222,35.210653,49.7,759.742,50.0,45.0,90.99063471438005,304.6744337597684,orb,features/frame_001708_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1738,58.0,frames/frame_001738.jpg,1739,32.105176,35.21055,49.7,759.742,50.0,45.0,81.28873473937223,299.5594615144312,orb,features/frame_001738_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1768,59.0,frames/frame_001768.jpg,1769,32.10513,35.210444,49.7,759.742,50.0,45.0,71.30425515416312,294.44448926909394,orb,features/frame_001768_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1798,60.0,frames/frame_001798.jpg,1799,32.105084,35.210338,49.7,759.742,50.0,45.0,61.319775568284705,289.3295170229666,orb,features/frame_001798_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1828,61.0,frames/frame_001828.jpg,1829,32.105038,35.21023,49.8,759.842,50.0,45.0,51.14690957560545,284.2145447776294,orb,features/frame_001828_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1858,62.0,frames/frame_001858.jpg,1859,32.104993,35.210121,49.7,759.742,50.0,45.0,40.879850378856474,279.210767580829,orb,features/frame_001858_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1888,63.0,frames/frame_001888.jpg,1889,32.104943,35.210012,49.9,759.942,50.0,45.0,30.6127911821075,273.6510151397641,orb,features/frame_001888_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1918,64.0,frames/frame_001918.jpg,1919,32.104875,35.209939,49.8,759.842,50.0,45.0,23.736687316474704,266.0897518202951,orb,features/frame_001918_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1948,65.0,frames/frame_001948.jpg,1949,32.104805,35.209875,49.7,759.742,50.0,45.0,17.708322283453636,258.3060984029623,orb,features/frame_001948_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,1978,66.0,frames/frame_001978.jpg,1979,32.104731,35.209805,49.8,759.842,50.0,45.0,11.1147980293607,250.0776647906919,orb,features/frame_001978_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2008,67.0,frames/frame_002008.jpg,2009,32.104661,35.209737,49.9,759.942,50.0,45.0,4.709660181399342,242.2940113733591,orb,features/frame_002008_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2038,68.0,frames/frame_002038.jpg,2038,32.104632,35.209714,49.8,759.842,50.0,45.0,2.5432164978351737,239.0693549578891,orb,features/frame_002038_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2068,69.0,frames/frame_002068.jpg,2068,32.104629,35.209715,49.8,759.842,50.0,45.0,2.637409701904888,238.7357698114884,orb,features/frame_002068_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2098,70.0,frames/frame_002098.jpg,2098,32.104629,35.209717,49.8,759.842,50.0,45.0,2.8257961087057484,238.7357698114884,orb,features/frame_002098_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2128,71.0,frames/frame_002128.jpg,2128,32.104629,35.209719,49.8,759.842,50.0,45.0,3.014182516175893,238.7357698114884,orb,features/frame_002128_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2158,72.0,frames/frame_002158.jpg,2158,32.104629,35.20972,49.8,759.842,50.0,45.0,3.1083757195763235,238.7357698114884,orb,features/frame_002158_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2188,73.0,frames/frame_002188.jpg,2188,32.10463,35.20972,49.8,759.842,50.0,45.0,3.1083757195763235,238.84696486002525,orb,features/frame_002188_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2218,74.0,frames/frame_002218.jpg,2218,32.10463,35.20972,49.8,759.842,50.0,45.0,3.1083757195763235,238.84696486002525,orb,features/frame_002218_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2248,75.0,frames/frame_002248.jpg,2248,32.10463,35.209721,49.8,759.842,50.0,45.0,3.2025689236460373,238.84696486002525,orb,features/frame_002248_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2278,76.0,frames/frame_002278.jpg,2278,32.104622,35.209716,49.7,759.742,50.0,45.0,2.731602905305318,237.95740446936009,orb,features/frame_002278_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2308,77.0,frames/frame_002308.jpg,2308,32.10459,35.209696,49.7,759.742,50.0,45.0,0.8477388326117244,234.3991629074894,orb,features/frame_002308_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2338,78.0,frames/frame_002338.jpg,2338,32.104538,35.209665,49.7,759.742,50.0,45.0,-2.0722504801637376,228.61702036856073,orb,features/frame_002338_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2368,79.0,frames/frame_002368.jpg,2368,32.104472,35.209624,49.8,759.842,50.0,45.0,-5.934171829620637,221.27814714695552,orb,features/frame_002368_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2398,80.0,frames/frame_002398.jpg,2398,32.104397,35.209583,49.7,759.742,50.0,45.0,-9.796093178408254,212.93851848535823,orb,features/frame_002398_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2428,81.0,frames/frame_002428.jpg,2428,32.104314,35.209547,49.8,759.842,50.0,45.0,-13.18704850952444,203.70932943388578,orb,features/frame_002428_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2458,82.0,frames/frame_002458.jpg,2458,32.104233,35.209512,49.8,759.842,50.0,45.0,-16.483810637240186,194.70253047948708,orb,features/frame_002458_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2488,83.0,frames/frame_002488.jpg,2488,32.104172,35.209457,49.8,759.842,50.0,45.0,-21.66443683698025,187.91963250135632,orb,features/frame_002488_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2517,84.0,frames/frame_002517.jpg,2518,32.104108,35.209394,49.8,759.842,50.0,45.0,-27.5986086659316,180.80314937682488,orb,features/frame_002517_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2547,85.0,frames/frame_002547.jpg,2548,32.104039,35.209324,49.8,759.842,50.0,45.0,-34.19213292069382,173.13069100881899,orb,features/frame_002547_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2577,86.0,frames/frame_002577.jpg,2578,32.103978,35.209262,49.9,759.942,50.0,45.0,-40.03211154624475,166.34779303068825,orb,features/frame_002577_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2607,87.0,frames/frame_002607.jpg,2608,32.103958,35.20924,49.8,759.842,50.0,45.0,-42.10436202640849,164.1238920544203,orb,features/frame_002607_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2637,88.0,frames/frame_002637.jpg,2638,32.103956,35.20924,49.8,759.842,50.0,45.0,-42.10436202640849,163.9015019565565,orb,features/frame_002637_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2667,89.0,frames/frame_002667.jpg,2668,32.103957,35.209241,49.8,759.842,50.0,45.0,-42.01016882300806,164.01269700588344,orb,features/frame_002667_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2697,90.0,frames/frame_002697.jpg,2698,32.103958,35.209242,49.8,759.842,50.0,45.0,-41.91597561893834,164.1238920544203,orb,features/frame_002697_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2727,91.0,frames/frame_002727.jpg,2728,32.103943,35.209228,49.7,759.742,50.0,45.0,-43.23468046989078,162.45596632241688,orb,features/frame_002727_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2757,92.0,frames/frame_002757.jpg,2758,32.103907,35.209203,49.8,759.842,50.0,45.0,-45.5895105609251,158.45294456481855,orb,features/frame_002757_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2787,93.0,frames/frame_002787.jpg,2788,32.103861,35.209193,49.8,759.842,50.0,45.0,-46.531442597606535,153.3379723194813,orb,features/frame_002787_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2817,94.0,frames/frame_002817.jpg,2818,32.103812,35.209207,49.8,759.842,50.0,45.0,-45.2127377466541,147.8894149269533,orb,features/frame_002817_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2847,95.0,frames/frame_002847.jpg,2848,32.10375,35.20923,49.8,759.842,50.0,45.0,-43.046294063089924,140.99532190028566,orb,features/frame_002847_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2877,96.0,frames/frame_002877.jpg,2878,32.103701,35.209279,49.7,759.742,50.0,45.0,-38.43082708442173,135.54676450854774,orb,features/frame_002877_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2907,97.0,frames/frame_002907.jpg,2908,32.103691,35.209339,49.8,759.842,50.0,45.0,-32.77923486634095,134.43481402001873,orb,features/frame_002907_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2937,98.0,frames/frame_002937.jpg,2938,32.103693,35.209406,49.8,759.842,50.0,45.0,-26.468290222449305,134.65720411788257,orb,features/frame_002937_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2967,99.0,frames/frame_002967.jpg,2968,32.103694,35.209437,49.8,759.842,50.0,45.0,-23.54830090967384,134.7683991664194,orb,features/frame_002967_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,2997,100.0,frames/frame_002997.jpg,2998,32.103693,35.209445,49.8,759.842,50.0,45.0,-22.79475528046255,134.65720411788257,orb,features/frame_002997_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3027,101.0,frames/frame_003027.jpg,3027,32.103692,35.20945,49.8,759.842,50.0,45.0,-22.32378926279111,134.5460090693457,orb,features/frame_003027_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3057,102.0,frames/frame_003057.jpg,3057,32.103692,35.209453,49.8,759.842,50.0,45.0,-22.041209651251254,134.5460090693457,orb,features/frame_003057_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3087,103.0,frames/frame_003087.jpg,3087,32.103693,35.209457,49.8,759.842,50.0,45.0,-21.66443683698025,134.65720411788257,orb,features/frame_003087_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3117,104.0,frames/frame_003117.jpg,3117,32.103694,35.20946,49.8,759.842,50.0,45.0,-21.381857226109673,134.7683991664194,orb,features/frame_003117_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3147,105.0,frames/frame_003147.jpg,3147,32.103693,35.209465,49.8,759.842,50.0,45.0,-20.91089120776896,134.65720411788257,orb,features/frame_003147_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3177,106.0,frames/frame_003177.jpg,3177,32.103668,35.209462,49.8,759.842,50.0,45.0,-21.19347081863953,131.8773278973501,orb,features/frame_003177_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3207,107.0,frames/frame_003207.jpg,3207,32.103617,35.209451,49.8,759.842,50.0,45.0,-22.2295960587214,126.20638040774836,orb,features/frame_003207_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3237,108.0,frames/frame_003237.jpg,3237,32.103548,35.209439,49.8,759.842,50.0,45.0,-23.359914502203697,118.53392203974248,orb,features/frame_003237_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3267,109.0,frames/frame_003267.jpg,3267,32.103471,35.209438,49.8,759.842,50.0,45.0,-23.454107706273412,109.97190328028135,orb,features/frame_003267_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3297,110.0,frames/frame_003297.jpg,3297,32.103388,35.209445,49.8,759.842,50.0,45.0,-22.79475528046255,100.74271422880892,orb,features/frame_003297_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3327,111.0,frames/frame_003327.jpg,3327,32.103296,35.209453,49.8,759.842,50.0,45.0,-22.041209651251254,90.51276973734434,orb,features/frame_003327_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3357,112.0,frames/frame_003357.jpg,3357,32.103199,35.209459,49.8,759.842,50.0,45.0,-21.476050429510106,79.72685000161526,orb,features/frame_003357_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3387,113.0,frames/frame_003387.jpg,3387,32.103107,35.209481,49.8,759.842,50.0,45.0,-19.40379995001565,69.49690551094078,orb,features/frame_003387_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3417,114.0,frames/frame_003417.jpg,3417,32.103026,35.20952,49.8,759.842,50.0,45.0,-15.730265008028894,60.49010655654209,orb,features/frame_003417_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3447,115.0,frames/frame_003447.jpg,3447,32.10294,35.209563,49.8,759.842,50.0,45.0,-11.679957251101849,50.92733235787888,orb,features/frame_003447_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3477,116.0,frames/frame_003477.jpg,3477,32.102852,35.209608,49.8,759.842,50.0,45.0,-7.441263087373942,41.14216806214194,orb,features/frame_003477_orb.npz,extracted
227bcd27-f04f-4986-bd94-5794dda26bcc,3506,117.0,frames/frame_003506.jpg,3507,32.102774,35.209646,49.8,759.842,50.0,45.0,-3.8619213494569,32.46895425414393,orb,features/frame_003506_orb.npz,extracted
